CarId,Price
428,25814.641419871696
429,17348.612021054076
430,21939.65982895908
431,26303.650252136948
432,21066.676307837515
433,12757.564213149068
434,30292.16053541313
435,21826.13113659551
436,21826.13113659551
437,21242.844483252575
438,21939.65982895908
439,25493.306214066874
440,21712.602444231943
441,21763.49165354402
442,25814.641419871696
443,17235.083328690504
444,4831.432855908781
445,21712.602444231943
446,26417.17894450052
447,21826.13113659551
448,21129.315790889006
449,21826.13113659551
450,21712.602444231943
451,29595.345189706626
452,21712.602444231943
453,21826.13113659551
454,21939.65982895908
455,13246.573045414323
456,21015.787098525438
457,25701.112727508123
458,21939.65982895908
459,21939.65982895908
460,6514.76041510042
461,23219.761828008523
462,21826.13113659551
463,22053.18852132265
464,21712.602444231943
465,21129.315790889006
466,21826.13113659551
467,208.7467099775822
468,21826.13113659551
469,21826.13113659551
470,21826.13113659551
471,21015.787098525438
472,14151.194904562079
473,17140.805507612822
474,18064.67823804647
475,8882.582622236454
476,17724.09216095576
477,21826.13113659551
478,21826.13113659551
479,12871.092905512636
480,21826.13113659551
481,13786.471086991656
482,25814.641419871696
483,21826.13113659551
484,4894.072338960272
485,21826.13113659551
486,17348.612021054076
487,21129.315790889006
488,21826.13113659551
489,21129.315790889006
490,21939.65982895908
491,21826.13113659551
492,21826.13113659551
493,13038.766531973073
494,22636.475174665586
495,14151.194904562079
496,17462.140713417644
497,18679.603229415592
498,30292.16053541313
499,21826.13113659551
500,25814.641419871696
501,8996.111314600023
502,21763.49165354402
503,21712.602444231943
504,-13016.00412320548
505,21939.65982895908
506,21763.49165354402
507,21826.13113659551
508,21129.315790889006
509,26303.650252136948
510,23219.761828008523
511,21826.13113659551
512,21826.13113659551
513,17235.083328690504
514,21015.787098525438
515,18471.796715974342
516,26303.650252136948
517,21826.13113659551
518,21712.602444231943
519,21712.602444231943
520,13246.573045414323
521,21826.13113659551
522,25004.297381801618
523,21826.13113659551
524,21826.13113659551
525,21649.962961180452
526,21826.13113659551
527,21242.844483252575
528,21939.65982895908
529,22636.475174665586
530,21712.602444231943
531,21763.49165354402
532,21826.13113659551
533,23219.761828008523
534,30178.631843049563
535,21826.13113659551
536,21712.602444231943
537,21826.13113659551
538,22460.306999250526
539,22522.946482302017
540,26530.70763686409
541,21129.315790889006
542,9860.600286766965
543,30292.16053541313
544,21939.65982895908
545,21939.65982895908
546,21712.602444231943
547,21939.65982895908
548,23333.29052037209
549,25814.641419871696
550,17837.620853319328
551,21712.602444231943
552,25752.001936820205
553,21826.13113659551
554,21712.602444231943
555,21826.13113659551
556,23157.12234495703
557,21939.65982895908
558,25752.001936820205
559,17348.612021054076
560,21129.315790889006
561,21826.13113659551
562,26303.650252136948
563,21129.315790889006
564,25701.112727508123
565,21826.13113659551
566,23219.761828008523
567,21129.315790889006
568,23106.233135644954
569,21712.602444231943
570,21939.65982895908
571,25814.641419871696
572,21826.13113659551
573,21129.315790889006
574,21712.602444231943
575,21826.13113659551
576,4780.543646596703
577,13849.110570043147
578,21939.65982895908
579,21826.13113659551
580,21763.49165354402
581,21826.13113659551
582,21129.315790889006
583,30292.16053541313
584,21763.49165354402
585,26303.650252136948
586,21826.13113659551
587,13360.101737777892
588,21939.65982895908
589,21129.315790889006
590,13735.581877679579
591,23219.761828008523
592,21826.13113659551
593,21939.65982895908
594,21763.49165354402
595,21939.65982895908
596,21939.65982895908
597,21826.13113659551
598,21826.13113659551
599,17837.620853319328
600,21939.65982895908
601,21826.13113659551
602,5383.081171225527
603,21939.65982895908
604,21763.49165354402
605,21826.13113659551
606,21939.65982895908
607,23333.29052037209
608,21066.676307837515
609,21826.13113659551
610,17774.981370267837
611,21826.13113659551
612,13473.63043014146
613,13246.573045414323
614,17027.276815249257
615,17951.1495456829
616,21826.13113659551
617,21129.315790889006
618,23219.761828008523
619,22522.946482302017
620,21826.13113659551
621,21939.65982895908
622,4518.592199058585
623,22409.41778993845
624,21712.602444231943
625,21763.49165354402
626,21129.315790889006
627,25752.001936820205
628,18534.436199025833
629,21129.315790889006
630,21763.49165354402
631,21826.13113659551
632,23219.761828008523
633,21712.602444231943
634,21712.602444231943
635,21826.13113659551
636,21939.65982895908
637,21826.13113659551
638,21826.13113659551
639,21939.65982895908
640,21826.13113659551
641,21939.65982895908
642,23219.761828008523
643,21826.13113659551
644,30292.16053541313
645,23106.233135644954
646,17235.083328690504
647,21939.65982895908
648,21712.602444231943
649,21826.13113659551
650,13849.110570043147
651,21826.13113659551
652,25752.001936820205
653,21712.602444231943
654,13849.110570043147
655,30178.631843049563
656,21939.65982895908
657,13849.110570043147
658,13567.908251219142
659,21939.65982895908
660,21826.13113659551
661,21939.65982895908
662,27208.272111284703
663,25814.641419871696
664,21826.13113659551
665,23106.233135644954
666,22053.18852132265
667,21826.13113659551
668,21826.13113659551
669,23219.761828008523
670,21712.602444231943
671,21939.65982895908
672,21939.65982895908
673,21826.13113659551
674,21939.65982895908
675,21826.13113659551
676,21826.13113659551
677,21826.13113659551
678,21939.65982895908
679,9371.59145450171
680,21129.315790889006
681,21712.602444231943
682,21826.13113659551
683,21939.65982895908
684,21712.602444231943
685,21826.13113659551
686,31685.791226826143
687,21826.13113659551
688,21826.13113659551
689,21129.315790889006
690,21826.13113659551
691,22636.475174665586
692,26190.12155977338
693,8674.776108795204
694,21826.13113659551
695,21826.13113659551
696,21826.13113659551
697,21939.65982895908
698,21826.13113659551
699,20953.147615473947
700,30405.6892277767
701,23333.29052037209
702,21129.315790889006
703,26303.650252136948
704,21826.13113659551
705,21826.13113659551
706,17348.612021054076
707,17462.140713417644
708,21826.13113659551
709,21939.65982895908
710,23106.233135644954
711,21826.13113659551
712,21826.13113659551
713,21129.315790889006
714,18534.436199025833
715,21939.65982895908
716,25752.001936820205
717,30405.6892277767
718,21939.65982895908
719,21129.315790889006
720,25814.641419871696
721,21826.13113659551
722,21129.315790889006
723,21826.13113659551
724,21826.13113659551
725,21826.13113659551
726,17951.1495456829
727,21712.602444231943
728,25606.834906430446
729,23333.29052037209
730,21763.49165354402
731,21826.13113659551
732,21826.13113659551
733,13473.63043014146
734,416.55322341883584
735,18855.77140483065
736,22522.946482302017
737,21826.13113659551
738,23333.29052037209
739,21129.315790889006
740,21939.65982895908
741,21939.65982895908
742,-7560.467343133532
743,13360.101737777892
744,31685.791226826143
745,26886.936905479884
746,-4322.917339660722
747,4405.063506695016
748,25117.82607416519
749,25752.001936820205
750,21712.602444231943
751,21826.13113659551
752,21826.13113659551
753,30292.16053541313
754,21712.602444231943
755,17951.1495456829
756,21712.602444231943
757,13360.101737777892
758,12871.092905512636
759,27208.272111284703
760,21826.13113659551
761,21826.13113659551
762,22522.946482302017
763,9308.951971450218
764,21129.315790889006
765,8674.776108795204
766,21826.13113659551
767,21826.13113659551
768,21939.65982895908
769,21763.49165354402
770,13246.573045414323
771,21129.315790889006
772,21826.13113659551
773,21129.315790889006
774,21826.13113659551
775,21826.13113659551
776,25928.170112235264
777,21826.13113659551
778,23219.761828008523
779,21826.13113659551
780,21129.315790889006
781,21826.13113659551
782,21826.13113659551
783,21826.13113659551
784,21939.65982895908
785,22409.41778993845
786,21242.844483252575
787,21015.787098525438
788,21763.49165354402
789,21939.65982895908
790,13246.573045414323
791,17235.083328690504
792,21826.13113659551
793,21826.13113659551
794,21826.13113659551
795,12174.27755980613
796,21939.65982895908
797,17462.140713417644
798,21826.13113659551
799,21826.13113659551
800,4780.543646596703
801,27000.465597843453
802,25117.82607416519
803,21826.13113659551
804,26241.010769085457
805,13152.295224336642
806,17235.083328690504
807,21939.65982895908
808,21066.676307837515
809,21015.787098525438
810,17462.140713417644
811,21826.13113659551
812,21939.65982895908
813,21826.13113659551
814,17078.16602456133
815,21826.13113659551
816,25752.001936820205
817,21826.13113659551
818,21826.13113659551
819,21712.602444231943
820,26397.92807321463
821,4894.072338960272
822,21826.13113659551
823,27208.272111284703
824,27697.28094354996
825,8882.582622236454
826,21826.13113659551
827,9371.59145450171
828,21826.13113659551
829,21826.13113659551
830,21129.315790889006
831,23219.761828008523
832,21826.13113659551
833,21826.13113659551
834,4405.063506695016
835,31799.31991918971
836,12174.27755980613
837,25814.641419871696
838,21129.315790889006
839,26303.650252136948
840,25752.001936820205
841,21939.65982895908
842,21129.315790889006
843,26511.4567655782
844,21826.13113659551
845,17235.083328690504
846,21242.844483252575
847,23219.761828008523
848,21015.787098525438
849,25701.112727508123
850,21129.315790889006
851,21939.65982895908
852,21826.13113659551
853,23219.761828008523
854,30178.631843049563
855,21826.13113659551
856,27000.465597843453
857,21826.13113659551
858,21939.65982895908
859,23219.761828008523
860,25701.112727508123
861,21939.65982895908
862,23219.761828008523
863,30292.16053541313
864,4143.112059156898
865,21129.315790889006
866,25701.112727508123
867,23106.233135644954
868,16538.267982983998
869,22409.41778993845
870,22522.946482302017
871,21015.787098525438
872,21939.65982895908
873,17348.612021054076
874,26303.650252136948
875,21826.13113659551
876,21826.13113659551
877,21712.602444231943
878,21649.962961180452
879,25004.297381801618
880,17462.140713417644
881,27113.994290207025
882,16538.267982983998
883,25814.641419871696
884,21826.13113659551
885,10651.69345355115
886,17837.620853319328
887,21939.65982895908
888,23219.761828008523
889,21712.602444231943
890,21939.65982895908
891,21826.13113659551
892,21826.13113659551
893,26417.17894450052
894,14170.445775847966
895,21826.13113659551
896,25814.641419871696
897,21763.49165354402
898,21826.13113659551
899,30519.21792014027
900,25701.112727508123
901,16651.79667534757
902,21826.13113659551
903,41.073083517148916
904,21826.13113659551
905,21712.602444231943
906,21129.315790889006
907,21712.602444231943
908,26530.70763686409
909,21826.13113659551
910,21826.13113659551
911,21763.49165354402
912,21826.13113659551
913,13360.101737777892
914,21826.13113659551
915,22522.946482302017
916,13246.573045414323
917,15564.076467260975
918,25814.641419871696
919,21712.602444231943
920,4780.543646596703
921,21712.602444231943
922,21939.65982895908
923,21826.13113659551
924,17837.620853319328
925,25814.641419871696
926,21826.13113659551
927,21763.49165354402
928,21939.65982895908
929,17837.620853319328
930,21826.13113659551
931,22409.41778993845
932,21066.676307837515
933,22522.946482302017
934,21939.65982895908
935,21763.49165354402
936,13849.110570043147
937,17348.612021054076
938,21649.962961180452
939,22522.946482302017
940,21939.65982895908
941,13360.101737777892
942,21826.13113659551
943,18045.427366760578
944,22522.946482302017
945,21826.13113659551
946,25814.641419871696
947,21826.13113659551
948,23333.29052037209
949,22522.946482302017
950,25814.641419871696
951,21712.602444231943
952,16765.32536771114
953,26937.826114791962
954,13360.101737777892
955,25928.170112235264
956,21939.65982895908
957,25814.641419871696
958,23219.761828008523
959,17235.083328690504
960,21826.13113659551
961,22409.41778993845
962,17575.669405781213
963,17140.805507612822
964,21826.13113659551
965,21939.65982895908
966,21939.65982895908
967,25814.641419871696
968,25928.170112235264
969,25814.641419871696
970,26303.650252136948
971,22053.18852132265
972,30292.16053541313
973,27208.272111284703
974,21826.13113659551
975,13849.110570043147
976,21939.65982895908
977,22636.475174665586
978,21826.13113659551
979,17348.612021054076
980,14056.917083484397
981,21712.602444231943
982,23157.12234495703
983,21939.65982895908
984,21826.13113659551
985,21066.676307837515
986,25928.170112235264
987,21129.315790889006
988,26241.010769085457
989,21939.65982895908
990,4405.063506695016
991,21242.844483252575
992,21015.787098525438
993,22522.946482302017
994,-3634.596542908839
995,21826.13113659551
996,21939.65982895908
997,21242.844483252575
998,21939.65982895908
999,21826.13113659551
1000,21763.49165354402
1001,18534.436199025833
1002,21712.602444231943
1003,21826.13113659551
1004,21826.13113659551
1005,29595.345189706626
1006,21826.13113659551
1007,21826.13113659551
1008,25701.112727508123
1009,22409.41778993845
1010,22522.946482302017
1011,21939.65982895908
1012,21826.13113659551
1013,17348.612021054076
1014,21763.49165354402
1015,22522.946482302017
1016,21826.13113659551
1017,10213.573830597972
1018,21826.13113659551
1019,30292.16053541313
1020,27000.465597843453
1021,5383.081171225527
1022,21939.65982895908
1023,25814.641419871696
1024,21712.602444231943
1025,21763.49165354402
1026,21129.315790889006
1027,21939.65982895908
1028,21763.49165354402
1029,27321.80080364827
1030,21826.13113659551
1031,21712.602444231943
1032,18534.436199025833
1033,27000.465597843453
1034,21129.315790889006
1035,21242.844483252575
1036,21242.844483252575
1037,31572.262534462574
1038,21712.602444231943
1039,30343.04974472521
1040,21826.13113659551
1041,21763.49165354402
1042,21826.13113659551
1043,12984.621597876205
1044,25638.473244456633
1045,21649.962961180452
1046,10276.213313649463
1047,30292.16053541313
1048,8185.7672765299485
1049,21129.315790889006
1050,17774.981370267837
1051,21763.49165354402
1052,21939.65982895908
1053,17140.805507612822
1054,21826.13113659551
1055,8882.582622236454
1056,21826.13113659551
1057,21826.13113659551
1058,23219.761828008523
1059,21712.602444231943
1060,26530.70763686409
1061,21939.65982895908
1062,30229.52105236164
1063,21826.13113659551
1064,21826.13113659551
1065,21826.13113659551
1066,19344.780237095907
1067,21129.315790889006
1068,23106.233135644954
1069,21015.787098525438
1070,21939.65982895908
1071,21826.13113659551
1072,21826.13113659551
1073,21826.13113659551
1074,21826.13113659551
1075,30292.16053541313
1076,17348.612021054076
1077,26886.936905479884
1078,17462.140713417644
1079,30178.631843049563
1080,21712.602444231943
1081,30229.52105236164
1082,21939.65982895908
1083,21712.602444231943
1084,21826.13113659551
1085,22409.41778993845
1086,21712.602444231943
1087,30292.16053541313
1088,12663.286392071386
1089,21826.13113659551
1090,21129.315790889006
1091,21826.13113659551
1092,4894.072338960272
1093,21826.13113659551
1094,21826.13113659551
1095,30405.6892277767
1096,21939.65982895908
1097,23219.761828008523
1098,21939.65982895908
1099,25814.641419871696
1100,21763.49165354402
1101,21939.65982895908
1102,22750.003867029154
1103,21712.602444231943
1104,21826.13113659551
1105,25493.306214066874
1106,23157.12234495703
1107,19344.780237095907
1108,21066.676307837515
1109,30292.16053541313
1110,21826.13113659551
1111,21826.13113659551
1112,13360.101737777892
1113,25231.35476652876
1114,21826.13113659551
1115,21826.13113659551
1116,467.4424327309098
1117,21015.787098525438
1118,-3833.9085073954666
1119,21066.676307837515
1120,21939.65982895908
1121,12174.27755980613
1122,21939.65982895908
1123,21826.13113659551
1124,21712.602444231943
1125,-7560.467343133532
1126,25814.641419871696
1127,21826.13113659551
1128,22053.18852132265
1129,21826.13113659551
1130,30178.631843049563
1131,21763.49165354402
1132,21712.602444231943
1133,21826.13113659551
1134,4894.072338960272
1135,21129.315790889006
1136,22522.946482302017
1137,21242.844483252575
1138,30405.6892277767
1139,21826.13113659551
1140,21712.602444231943
1141,25814.641419871696
1142,21129.315790889006
1143,21129.315790889006
1144,25606.834906430446
1145,21939.65982895908
1146,21826.13113659551
1147,21826.13113659551
1148,9101.145458008968
1149,23157.12234495703
1150,21826.13113659551
1151,25814.641419871696
1152,21939.65982895908
1153,21242.844483252575
1154,21826.13113659551
1155,21826.13113659551
1156,21242.844483252575
1157,25701.112727508123
1158,30875.44718875607
1159,21015.787098525438
1160,30292.16053541313
1161,23219.761828008523
1162,21712.602444231943
1163,21129.315790889006
1164,21939.65982895908
1165,25344.883458892327
1166,21712.602444231943
1167,21763.49165354402
1168,-4757.781237829109
1169,17348.612021054076
1170,21826.13113659551
1171,21763.49165354402
1172,30292.16053541313
1173,-7333.4099584063915
1174,21939.65982895908
1175,27583.75225118639
1176,18534.436199025833
1177,26303.650252136948
1178,21939.65982895908
1179,21826.13113659551
1180,21826.13113659551
1181,21826.13113659551
1182,17462.140713417644
1183,21129.315790889006
1184,25701.112727508123
1185,27000.465597843453
1186,21826.13113659551
1187,21712.602444231943
1188,22522.946482302017
1189,26937.826114791962
1190,21826.13113659551
1191,5985.618695854351
1192,21826.13113659551
1193,21939.65982895908
1194,-2855.890842864952
1195,21826.13113659551
1196,26511.4567655782
1197,21826.13113659551
1198,25928.170112235264
1199,21712.602444231943
1200,21129.315790889006
1201,18045.427366760578
1202,22460.306999250526
1203,25814.641419871696
1204,21826.13113659551
1205,16651.79667534757
1206,21712.602444231943
1207,21939.65982895908
1208,18064.67823804647
1209,21712.602444231943
1210,21826.13113659551
1211,21129.315790889006
1212,18158.95605912415
1213,25752.001936820205
1214,25814.641419871696
1215,21826.13113659551
1216,21712.602444231943
1217,21763.49165354402
1218,21939.65982895908
1219,21826.13113659551
1220,19231.25154473234
1221,9860.600286766965
1222,30405.6892277767
1223,-7955.198354321103
1224,26303.650252136948
1225,21712.602444231943
1226,25638.473244456633
1227,21939.65982895908
1228,17837.620853319328
1229,13735.581877679579
1230,26530.70763686409
1231,23803.048481351456
1232,21712.602444231943
1233,21129.315790889006
1234,21939.65982895908
1235,21826.13113659551
1236,4831.432855908781
1237,13360.101737777892
1238,21712.602444231943
1239,17837.620853319328
1240,4780.543646596703
1241,21826.13113659551
1242,21763.49165354402
1243,21826.13113659551
1244,21939.65982895908
1245,27000.465597843453
1246,21826.13113659551
1247,21939.65982895908
1248,21712.602444231943
1249,27000.465597843453
1250,30292.16053541313
1251,21129.315790889006
1252,21129.315790889006
1253,21939.65982895908
1254,21826.13113659551
1255,21826.13113659551
1256,27000.465597843453
1257,13473.63043014146
1258,23219.761828008523
1259,12871.092905512636
1260,21712.602444231943
1261,21826.13113659551
1262,21939.65982895908
1263,16651.79667534757
1264,21826.13113659551
1265,21939.65982895908
1266,21826.13113659551
1267,21939.65982895908
1268,8788.304801158774
1269,9371.59145450171
1270,14056.917083484397
1271,22522.946482302017
1272,21242.844483252575
1273,21826.13113659551
1274,21712.602444231943
1275,21939.65982895908
1276,21826.13113659551
1277,21129.315790889006
1278,12984.621597876205
1279,21877.02034590759
1280,22409.41778993845
1281,31102.504573483206
1282,21826.13113659551
1283,21356.373175616143
1284,22522.946482302017
1285,8996.111314600023
1286,21939.65982895908
1287,23219.761828008523
1288,21712.602444231943
1289,21826.13113659551
1290,21712.602444231943
1291,18534.436199025833
1292,21826.13113659551
1293,21826.13113659551
1294,21826.13113659551
1295,21826.13113659551
1296,22636.475174665586
1297,21826.13113659551
1298,4623.626342467531
1299,21826.13113659551
1300,17348.612021054076
1301,21826.13113659551
1302,21826.13113659551
1303,17951.1495456829
1304,13360.101737777892
1305,4831.432855908781
1306,22053.18852132265
1307,21826.13113659551
1308,21826.13113659551
1309,21015.787098525438
1310,12401.33494453327
1311,21826.13113659551
1312,22636.475174665586
1313,21712.602444231943
1314,21939.65982895908
1315,21763.49165354402
1316,23219.761828008523
1317,21826.13113659551
1318,17724.09216095576
1319,13360.101737777892
1320,21826.13113659551
1321,21712.602444231943
1322,21939.65982895908
1323,21712.602444231943
1324,21712.602444231943
1325,21826.13113659551
1326,17837.620853319328
1327,23333.29052037209
1328,16651.79667534757
1329,18471.796715974342
1330,22522.946482302017
1331,23219.761828008523
1332,22636.475174665586
1333,21826.13113659551
1334,21826.13113659551
1335,17951.1495456829
1336,30405.6892277767
1337,17837.620853319328
1338,13473.63043014146
1339,21826.13113659551
1340,17348.612021054076
1341,21015.787098525438
1342,21015.787098525438
1343,21129.315790889006
1344,21939.65982895908
1345,10068.406800208215
1346,21939.65982895908
1347,21826.13113659551
1348,22522.946482302017
1349,17462.140713417644
1350,22053.18852132265
1351,21826.13113659551
1352,21939.65982895908
1353,21826.13113659551
1354,17140.805507612822
1355,21939.65982895908
1356,21826.13113659551
1357,21712.602444231943
1358,21712.602444231943
1359,21129.315790889006
